index,Year,State,Sport,Boys School,Girls School,Boys Participation,Girls Participation
25781,2012/2013,OR,Water Polo,0.0,0.0,0.0,0.0
25782,2012/2013,OR,Weight Lifting,0.0,0.0,0.0,0.0
25783,2012/2013,OR,Wrestling,191.0,0.0,5064.0,131.0
25784,2012/2013,PA,Adapted Basketball,0.0,0.0,0.0,0.0
25785,2012/2013,PA,Adapted Bowling,0.0,0.0,0.0,0.0
25786,2012/2013,PA,Adapted Floor Hockey,0.0,0.0,0.0,0.0
25787,2012/2013,PA,Adapted Soccer,0.0,0.0,0.0,0.0
25788,2012/2013,PA,Adapted Softball,0.0,0.0,0.0,0.0
25789,2012/2013,PA,Adapted Track,0.0,0.0,0.0,0.0
25790,2012/2013,PA,Air Riflery,0.0,0.0,0.0,0.0
25791,2012/2013,PA,Archery,0.0,0.0,0.0,0.0
25792,2012/2013,PA,Badminton,0.0,0.0,0.0,0.0
25793,2012/2013,PA,Baseball,664.0,0.0,21248.0,0.0
25794,2012/2013,PA,Basketball,736.0,717.0,22080.0,21510.0
25795,2012/2013,PA,Bowling,144.0,142.0,1440.0,1420.0
25796,2012/2013,PA,Competitive Spirit Squad,0.0,105.0,0.0,1575.0
25797,2012/2013,PA,Crew,0.0,0.0,0.0,0.0
25798,2012/2013,PA,Cross Country,560.0,560.0,11200.0,11200.0
25799,2012/2013,PA,DANCE,0.0,0.0,0.0,0.0
25800,2012/2013,PA,Dance/Drill,0.0,0.0,0.0,0.0
25801,2012/2013,PA,"Dance Team, High Kick",0.0,0.0,0.0,0.0
25802,2012/2013,PA,"Dance Team, Jazz",0.0,0.0,0.0,0.0
25803,2012/2013,PA,Decathlon,0.0,0.0,0.0,0.0
25804,2012/2013,PA,Drill Team,0.0,0.0,0.0,0.0
25805,2012/2013,PA,Equestrian,0.0,0.0,0.0,0.0
25806,2012/2013,PA,Fencing,0.0,0.0,0.0,0.0
25807,2012/2013,PA,Field Hockey,0.0,285.0,0.0,9975.0
25808,2012/2013,PA,Flag Football,0.0,0.0,0.0,0.0
25809,2012/2013,PA,Football -- 11-Player,584.0,0.0,26280.0,0.0
25810,2012/2013,PA,Football -- 6-player,0.0,0.0,0.0,0.0
25811,2012/2013,PA,Football -- 8-player,0.0,0.0,0.0,0.0
25812,2012/2013,PA,Football -- 9-player,0.0,0.0,0.0,0.0
25813,2012/2013,PA,Golf,539.0,347.0,5390.0,3470.0
25814,2012/2013,PA,Gymnastics,0.0,21.0,0.0,210.0
25815,2012/2013,PA,Heptathlon,0.0,0.0,0.0,0.0
25816,2012/2013,PA,Ice Hockey,0.0,0.0,0.0,0.0
25817,2012/2013,PA,Judo,0.0,0.0,0.0,0.0
25818,2012/2013,PA,Kayaking,0.0,0.0,0.0,0.0
25819,2012/2013,PA,Lacrosse,180.0,183.0,5760.0,5856.0
25820,2012/2013,PA,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
25821,2012/2013,PA,Mt. Biking,0.0,0.0,0.0,0.0
25822,2012/2013,PA,Native Youth Olympics,0.0,0.0,0.0,0.0
25823,2012/2013,PA,None,0.0,0.0,0.0,0.0
25824,2012/2013,PA,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
25825,2012/2013,PA,Pentathlon,0.0,0.0,0.0,0.0
25826,2012/2013,PA,Riflery,48.0,44.0,480.0,440.0
25827,2012/2013,PA,Rodeo,0.0,0.0,0.0,0.0
25828,2012/2013,PA,RUGBY,0.0,0.0,0.0,0.0
25829,2012/2013,PA,Rythmic Gymnastics,0.0,0.0,0.0,0.0
25830,2012/2013,PA,sailing,0.0,0.0,0.0,0.0
25831,2012/2013,PA,Skiing -- Alpine,0.0,0.0,0.0,0.0
25832,2012/2013,PA,Skiing -- Cross Country,0.0,0.0,0.0,0.0
25833,2012/2013,PA,Snowboarding,0.0,0.0,0.0,0.0
25834,2012/2013,PA,Soccer,579.0,541.0,20265.0,18935.0
25835,2012/2013,PA,Softball -- Fast Pitch,0.0,648.0,0.0,19440.0
25836,2012/2013,PA,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
25837,2012/2013,PA,Soft Tennis,0.0,0.0,0.0,0.0
25838,2012/2013,PA,Surfing,0.0,0.0,0.0,0.0
25839,2012/2013,PA,Swimming & Diving,315.0,325.0,9450.0,9750.0
25840,2012/2013,PA,Synchronized Swimming,0.0,0.0,0.0,0.0
25841,2012/2013,PA,Team Tennis,0.0,0.0,0.0,0.0
25842,2012/2013,PA,Tennis,398.0,405.0,4776.0,4860.0
25843,2012/2013,PA,Track and Field -- Indoor,184.0,188.0,2760.0,2820.0
25844,2012/2013,PA,Track and Field -- Outdoor,606.0,603.0,24240.0,24120.0
25845,2012/2013,PA,Volleyball,208.0,576.0,3744.0,10368.0
25846,2012/2013,PA,Water Polo,23.0,23.0,345.0,345.0
25847,2012/2013,PA,Weight Lifting,0.0,0.0,0.0,0.0
25848,2012/2013,PA,Wrestling,487.0,0.0,9740.0,0.0
25849,2012/2013,RI,Adapted Basketball,0.0,0.0,0.0,0.0
25850,2012/2013,RI,Adapted Bowling,0.0,0.0,0.0,0.0
25851,2012/2013,RI,Adapted Floor Hockey,0.0,0.0,0.0,0.0
25852,2012/2013,RI,Adapted Soccer,0.0,0.0,0.0,0.0
25853,2012/2013,RI,Adapted Softball,0.0,0.0,0.0,0.0
25854,2012/2013,RI,Adapted Track,0.0,0.0,0.0,0.0
25855,2012/2013,RI,Air Riflery,0.0,0.0,0.0,0.0
25856,2012/2013,RI,Archery,0.0,0.0,0.0,0.0
25857,2012/2013,RI,Badminton,0.0,0.0,0.0,0.0
25858,2012/2013,RI,Baseball,47.0,0.0,1580.0,1.0
25859,2012/2013,RI,Basketball,48.0,51.0,1520.0,1074.0
25860,2012/2013,RI,Bowling,0.0,0.0,0.0,0.0
25861,2012/2013,RI,Competitive Spirit Squad,0.0,28.0,9.0,583.0
25862,2012/2013,RI,Crew,0.0,0.0,0.0,0.0
25863,2012/2013,RI,Cross Country,44.0,44.0,969.0,673.0
25864,2012/2013,RI,DANCE,0.0,0.0,0.0,0.0
25865,2012/2013,RI,Dance/Drill,0.0,0.0,0.0,0.0
25866,2012/2013,RI,"Dance Team, High Kick",0.0,0.0,0.0,0.0
25867,2012/2013,RI,"Dance Team, Jazz",0.0,0.0,0.0,0.0
25868,2012/2013,RI,Decathlon,0.0,0.0,0.0,0.0
25869,2012/2013,RI,Drill Team,0.0,0.0,0.0,0.0
25870,2012/2013,RI,Equestrian,0.0,0.0,0.0,0.0
25871,2012/2013,RI,Fencing,0.0,0.0,0.0,0.0
25872,2012/2013,RI,Field Hockey,0.0,21.0,0.0,606.0
25873,2012/2013,RI,Flag Football,0.0,0.0,0.0,0.0
25874,2012/2013,RI,Football -- 11-Player,45.0,0.0,2928.0,11.0
25875,2012/2013,RI,Football -- 6-player,0.0,0.0,0.0,0.0
25876,2012/2013,RI,Football -- 8-player,0.0,0.0,0.0,0.0
25877,2012/2013,RI,Football -- 9-player,0.0,0.0,0.0,0.0
25878,2012/2013,RI,Golf,40.0,1.0,430.0,96.0
25879,2012/2013,RI,Gymnastics,0.0,13.0,0.0,192.0
25880,2012/2013,RI,Heptathlon,0.0,0.0,0.0,0.0
25881,2012/2013,RI,Ice Hockey,38.0,19.0,801.0,244.0
25882,2012/2013,RI,Judo,0.0,0.0,0.0,0.0
25883,2012/2013,RI,Kayaking,0.0,0.0,0.0,0.0
25884,2012/2013,RI,Lacrosse,29.0,30.0,1075.0,969.0
25885,2012/2013,RI,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
25886,2012/2013,RI,Mt. Biking,0.0,0.0,0.0,0.0
25887,2012/2013,RI,Native Youth Olympics,0.0,0.0,0.0,0.0
25888,2012/2013,RI,None,0.0,0.0,0.0,0.0
25889,2012/2013,RI,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
25890,2012/2013,RI,Pentathlon,0.0,0.0,0.0,0.0
25891,2012/2013,RI,Riflery,0.0,0.0,0.0,0.0
25892,2012/2013,RI,Rodeo,0.0,0.0,0.0,0.0
25893,2012/2013,RI,RUGBY,0.0,0.0,0.0,0.0
25894,2012/2013,RI,Rythmic Gymnastics,0.0,0.0,0.0,0.0
25895,2012/2013,RI,sailing,0.0,0.0,0.0,0.0
25896,2012/2013,RI,Skiing -- Alpine,0.0,0.0,0.0,0.0
25897,2012/2013,RI,Skiing -- Cross Country,0.0,0.0,0.0,0.0
25898,2012/2013,RI,Snowboarding,0.0,0.0,0.0,0.0
25899,2012/2013,RI,Soccer,46.0,47.0,1630.0,1486.0
25900,2012/2013,RI,Softball -- Fast Pitch,0.0,48.0,0.0,1030.0
25901,2012/2013,RI,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
25902,2012/2013,RI,Soft Tennis,0.0,0.0,0.0,0.0
25903,2012/2013,RI,Surfing,0.0,0.0,0.0,0.0
25904,2012/2013,RI,Swimming & Diving,24.0,28.0,409.0,617.0
25905,2012/2013,RI,Synchronized Swimming,0.0,0.0,0.0,0.0
25906,2012/2013,RI,Team Tennis,0.0,0.0,0.0,0.0
25907,2012/2013,RI,Tennis,38.0,42.0,647.0,809.0
25908,2012/2013,RI,Track and Field -- Indoor,38.0,39.0,1473.0,1325.0
25909,2012/2013,RI,Track and Field -- Outdoor,41.0,40.0,1552.0,1507.0
25910,2012/2013,RI,Volleyball,27.0,41.0,573.0,1044.0
25911,2012/2013,RI,Water Polo,0.0,0.0,0.0,0.0
25912,2012/2013,RI,Weight Lifting,0.0,0.0,0.0,0.0
25913,2012/2013,RI,Wrestling,36.0,0.0,971.0,20.0
25914,2012/2013,SC,Adapted Basketball,0.0,0.0,0.0,0.0
25915,2012/2013,SC,Adapted Bowling,0.0,0.0,0.0,0.0
25916,2012/2013,SC,Adapted Floor Hockey,0.0,0.0,0.0,0.0
25917,2012/2013,SC,Adapted Soccer,0.0,0.0,0.0,0.0
25918,2012/2013,SC,Adapted Softball,0.0,0.0,0.0,0.0
25919,2012/2013,SC,Adapted Track,0.0,0.0,0.0,0.0
25920,2012/2013,SC,Air Riflery,0.0,0.0,0.0,0.0
25921,2012/2013,SC,Archery,0.0,0.0,0.0,0.0
25922,2012/2013,SC,Badminton,0.0,0.0,0.0,0.0
25923,2012/2013,SC,Baseball,199.0,0.0,6651.0,0.0
25924,2012/2013,SC,Basketball,206.0,205.0,6781.0,4821.0
25925,2012/2013,SC,Bowling,0.0,0.0,0.0,0.0
25926,2012/2013,SC,Competitive Spirit Squad,0.0,83.0,0.0,2793.0
25927,2012/2013,SC,Crew,0.0,0.0,0.0,0.0
25928,2012/2013,SC,Cross Country,156.0,145.0,3262.0,2200.0
25929,2012/2013,SC,DANCE,0.0,0.0,0.0,0.0
25930,2012/2013,SC,Dance/Drill,0.0,0.0,0.0,0.0
25931,2012/2013,SC,"Dance Team, High Kick",0.0,0.0,0.0,0.0
25932,2012/2013,SC,"Dance Team, Jazz",0.0,0.0,0.0,0.0
25933,2012/2013,SC,Decathlon,0.0,0.0,0.0,0.0
25934,2012/2013,SC,Drill Team,0.0,0.0,0.0,0.0
25935,2012/2013,SC,Equestrian,0.0,0.0,0.0,0.0
25936,2012/2013,SC,Fencing,0.0,0.0,0.0,0.0
25937,2012/2013,SC,Field Hockey,0.0,0.0,0.0,0.0
25938,2012/2013,SC,Flag Football,0.0,0.0,0.0,0.0
25939,2012/2013,SC,Football -- 11-Player,199.0,0.0,19069.0,0.0
25940,2012/2013,SC,Football -- 6-player,0.0,0.0,0.0,0.0
25941,2012/2013,SC,Football -- 8-player,0.0,0.0,0.0,0.0
25942,2012/2013,SC,Football -- 9-player,0.0,0.0,0.0,0.0
25943,2012/2013,SC,Golf,158.0,90.0,1958.0,680.0
25944,2012/2013,SC,Gymnastics,0.0,0.0,0.0,0.0
25945,2012/2013,SC,Heptathlon,0.0,0.0,0.0,0.0
25946,2012/2013,SC,Ice Hockey,0.0,0.0,0.0,0.0
25947,2012/2013,SC,Judo,0.0,0.0,0.0,0.0
25948,2012/2013,SC,Kayaking,0.0,0.0,0.0,0.0
25949,2012/2013,SC,Lacrosse,32.0,31.0,1398.0,851.0
25950,2012/2013,SC,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
25951,2012/2013,SC,Mt. Biking,0.0,0.0,0.0,0.0
25952,2012/2013,SC,Native Youth Olympics,0.0,0.0,0.0,0.0
25953,2012/2013,SC,None,0.0,0.0,0.0,0.0
25954,2012/2013,SC,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
25955,2012/2013,SC,Pentathlon,0.0,0.0,0.0,0.0
25956,2012/2013,SC,Riflery,0.0,0.0,0.0,0.0
25957,2012/2013,SC,Rodeo,0.0,0.0,0.0,0.0
25958,2012/2013,SC,RUGBY,0.0,0.0,0.0,0.0
25959,2012/2013,SC,Rythmic Gymnastics,0.0,0.0,0.0,0.0
25960,2012/2013,SC,sailing,0.0,0.0,0.0,0.0
25961,2012/2013,SC,Skiing -- Alpine,0.0,0.0,0.0,0.0
25962,2012/2013,SC,Skiing -- Cross Country,0.0,0.0,0.0,0.0
25963,2012/2013,SC,Snowboarding,0.0,0.0,0.0,0.0
25964,2012/2013,SC,Soccer,163.0,142.0,5568.0,4559.0
25965,2012/2013,SC,Softball -- Fast Pitch,0.0,196.0,0.0,4975.0
25966,2012/2013,SC,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
25967,2012/2013,SC,Soft Tennis,0.0,0.0,0.0,0.0
25968,2012/2013,SC,Surfing,0.0,0.0,0.0,0.0
25969,2012/2013,SC,Swimming & Diving,84.0,82.0,1303.0,1405.0
25970,2012/2013,SC,Synchronized Swimming,0.0,0.0,0.0,0.0
25971,2012/2013,SC,Team Tennis,0.0,0.0,0.0,0.0
25972,2012/2013,SC,Tennis,121.0,138.0,1619.0,2005.0
25973,2012/2013,SC,Track and Field -- Indoor,0.0,0.0,0.0,0.0
25974,2012/2013,SC,Track and Field -- Outdoor,197.0,195.0,8682.0,5856.0
25975,2012/2013,SC,Volleyball,0.0,198.0,0.0,4884.0
25976,2012/2013,SC,Water Polo,0.0,0.0,0.0,0.0
25977,2012/2013,SC,Weight Lifting,0.0,0.0,0.0,0.0
25978,2012/2013,SC,Wrestling,139.0,0.0,5145.0,0.0
25979,2012/2013,SD,Adapted Basketball,0.0,0.0,0.0,0.0
25980,2012/2013,SD,Adapted Bowling,0.0,0.0,0.0,0.0
25981,2012/2013,SD,Adapted Floor Hockey,0.0,0.0,0.0,0.0
25982,2012/2013,SD,Adapted Soccer,0.0,0.0,0.0,0.0
25983,2012/2013,SD,Adapted Softball,0.0,0.0,0.0,0.0
25984,2012/2013,SD,Adapted Track,0.0,0.0,0.0,0.0
25985,2012/2013,SD,Air Riflery,0.0,0.0,0.0,0.0
25986,2012/2013,SD,Archery,0.0,0.0,0.0,0.0
25987,2012/2013,SD,Badminton,0.0,0.0,0.0,0.0
25988,2012/2013,SD,Baseball,0.0,0.0,0.0,0.0
25989,2012/2013,SD,Basketball,172.0,170.0,3564.0,2771.0
25990,2012/2013,SD,Bowling,0.0,0.0,0.0,0.0
25991,2012/2013,SD,Competitive Spirit Squad,0.0,40.0,0.0,654.0
25992,2012/2013,SD,Crew,0.0,0.0,0.0,0.0
25993,2012/2013,SD,Cross Country,129.0,122.0,912.0,673.0
25994,2012/2013,SD,DANCE,0.0,0.0,0.0,0.0
25995,2012/2013,SD,Dance/Drill,0.0,0.0,0.0,0.0
25996,2012/2013,SD,"Dance Team, High Kick",0.0,0.0,0.0,0.0
25997,2012/2013,SD,"Dance Team, Jazz",0.0,0.0,0.0,0.0
25998,2012/2013,SD,Decathlon,0.0,0.0,0.0,0.0
25999,2012/2013,SD,Drill Team,0.0,0.0,0.0,0.0
26000,2012/2013,SD,Equestrian,0.0,0.0,0.0,0.0
26001,2012/2013,SD,Fencing,0.0,0.0,0.0,0.0
26002,2012/2013,SD,Field Hockey,0.0,0.0,0.0,0.0
26003,2012/2013,SD,Flag Football,0.0,0.0,0.0,0.0
26004,2012/2013,SD,Football -- 11-Player,68.0,2.0,3468.0,8.0
26005,2012/2013,SD,Football -- 6-player,0.0,0.0,0.0,0.0
26006,2012/2013,SD,Football -- 8-player,0.0,0.0,0.0,0.0
26007,2012/2013,SD,Football -- 9-player,98.0,2.0,1970.0,2.0
26008,2012/2013,SD,Golf,128.0,116.0,1046.0,701.0
26009,2012/2013,SD,Gymnastics,0.0,29.0,0.0,269.0
26010,2012/2013,SD,Heptathlon,0.0,0.0,0.0,0.0
26011,2012/2013,SD,Ice Hockey,0.0,0.0,0.0,0.0
26012,2012/2013,SD,Judo,0.0,0.0,0.0,0.0
26013,2012/2013,SD,Kayaking,0.0,0.0,0.0,0.0
26014,2012/2013,SD,Lacrosse,0.0,0.0,0.0,0.0
26015,2012/2013,SD,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
26016,2012/2013,SD,Mt. Biking,0.0,0.0,0.0,0.0
26017,2012/2013,SD,Native Youth Olympics,0.0,0.0,0.0,0.0
26018,2012/2013,SD,None,0.0,0.0,0.0,0.0
26019,2012/2013,SD,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
26020,2012/2013,SD,Pentathlon,0.0,0.0,0.0,0.0
26021,2012/2013,SD,Riflery,0.0,0.0,0.0,0.0
26022,2012/2013,SD,Rodeo,0.0,0.0,0.0,0.0
26023,2012/2013,SD,RUGBY,0.0,0.0,0.0,0.0
26024,2012/2013,SD,Rythmic Gymnastics,0.0,0.0,0.0,0.0
26025,2012/2013,SD,sailing,0.0,0.0,0.0,0.0
26026,2012/2013,SD,Skiing -- Alpine,0.0,0.0,0.0,0.0
26027,2012/2013,SD,Skiing -- Cross Country,0.0,0.0,0.0,0.0
26028,2012/2013,SD,Snowboarding,0.0,0.0,0.0,0.0
26029,2012/2013,SD,Soccer,0.0,0.0,0.0,0.0
26030,2012/2013,SD,Softball -- Fast Pitch,0.0,0.0,0.0,0.0
26031,2012/2013,SD,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
26032,2012/2013,SD,Soft Tennis,0.0,0.0,0.0,0.0
26033,2012/2013,SD,Surfing,0.0,0.0,0.0,0.0
26034,2012/2013,SD,Swimming & Diving,0.0,0.0,0.0,0.0
26035,2012/2013,SD,Synchronized Swimming,0.0,0.0,0.0,0.0
26036,2012/2013,SD,Team Tennis,0.0,0.0,0.0,0.0
26037,2012/2013,SD,Tennis,20.0,20.0,344.0,261.0
26038,2012/2013,SD,Track and Field -- Indoor,0.0,0.0,0.0,0.0
26039,2012/2013,SD,Track and Field -- Outdoor,169.0,167.0,3580.0,2861.0
26040,2012/2013,SD,Volleyball,0.0,163.0,0.0,3631.0
26041,2012/2013,SD,Water Polo,0.0,0.0,0.0,0.0
26042,2012/2013,SD,Weight Lifting,0.0,0.0,0.0,0.0
26043,2012/2013,SD,Wrestling,104.0,8.0,1311.0,26.0
26044,2012/2013,TN,Adapted Basketball,0.0,0.0,0.0,0.0
26045,2012/2013,TN,Adapted Bowling,0.0,0.0,0.0,0.0
26046,2012/2013,TN,Adapted Floor Hockey,0.0,0.0,0.0,0.0
26047,2012/2013,TN,Adapted Soccer,0.0,0.0,0.0,0.0
26048,2012/2013,TN,Adapted Softball,0.0,0.0,0.0,0.0
26049,2012/2013,TN,Adapted Track,0.0,0.0,0.0,0.0
26050,2012/2013,TN,Air Riflery,0.0,0.0,0.0,0.0
26051,2012/2013,TN,Archery,0.0,0.0,0.0,0.0
26052,2012/2013,TN,Badminton,0.0,0.0,0.0,0.0
26053,2012/2013,TN,Baseball,353.0,0.0,8689.0,0.0
26054,2012/2013,TN,Basketball,375.0,375.0,8842.0,6133.0
26055,2012/2013,TN,Bowling,150.0,150.0,1523.0,1297.0
26056,2012/2013,TN,Competitive Spirit Squad,0.0,0.0,0.0,0.0
26057,2012/2013,TN,Crew,0.0,0.0,0.0,0.0
26058,2012/2013,TN,Cross Country,295.0,286.0,4082.0,3045.0
26059,2012/2013,TN,DANCE,0.0,0.0,0.0,0.0
26060,2012/2013,TN,Dance/Drill,0.0,0.0,0.0,0.0
26061,2012/2013,TN,"Dance Team, High Kick",0.0,0.0,0.0,0.0
26062,2012/2013,TN,"Dance Team, Jazz",0.0,0.0,0.0,0.0
26063,2012/2013,TN,Decathlon,0.0,0.0,0.0,0.0
26064,2012/2013,TN,Drill Team,0.0,0.0,0.0,0.0
26065,2012/2013,TN,Equestrian,0.0,0.0,0.0,0.0
26066,2012/2013,TN,Fencing,0.0,0.0,0.0,0.0
26067,2012/2013,TN,Field Hockey,0.0,0.0,0.0,0.0
26068,2012/2013,TN,Flag Football,0.0,0.0,0.0,0.0
26069,2012/2013,TN,Football -- 11-Player,349.0,0.0,22504.0,0.0
26070,2012/2013,TN,Football -- 6-player,0.0,0.0,0.0,0.0
26071,2012/2013,TN,Football -- 8-player,0.0,0.0,0.0,0.0
26072,2012/2013,TN,Football -- 9-player,0.0,0.0,0.0,0.0
26073,2012/2013,TN,Golf,321.0,269.0,2603.0,927.0
26074,2012/2013,TN,Gymnastics,0.0,0.0,0.0,0.0
26075,2012/2013,TN,Heptathlon,0.0,0.0,0.0,0.0
26076,2012/2013,TN,Ice Hockey,0.0,0.0,0.0,0.0
26077,2012/2013,TN,Judo,0.0,0.0,0.0,0.0
26078,2012/2013,TN,Kayaking,0.0,0.0,0.0,0.0
26079,2012/2013,TN,Lacrosse,0.0,0.0,0.0,0.0
26080,2012/2013,TN,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
26081,2012/2013,TN,Mt. Biking,0.0,0.0,0.0,0.0
26082,2012/2013,TN,Native Youth Olympics,0.0,0.0,0.0,0.0
26083,2012/2013,TN,None,0.0,0.0,0.0,0.0
26084,2012/2013,TN,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
26085,2012/2013,TN,Pentathlon,0.0,0.0,0.0,0.0
26086,2012/2013,TN,Riflery,0.0,0.0,0.0,0.0
26087,2012/2013,TN,Rodeo,0.0,0.0,0.0,0.0
26088,2012/2013,TN,RUGBY,0.0,0.0,0.0,0.0
26089,2012/2013,TN,Rythmic Gymnastics,0.0,0.0,0.0,0.0
26090,2012/2013,TN,sailing,0.0,0.0,0.0,0.0
26091,2012/2013,TN,Skiing -- Alpine,0.0,0.0,0.0,0.0
26092,2012/2013,TN,Skiing -- Cross Country,0.0,0.0,0.0,0.0
26093,2012/2013,TN,Snowboarding,0.0,0.0,0.0,0.0
26094,2012/2013,TN,Soccer,283.0,273.0,7113.0,6434.0
26095,2012/2013,TN,Softball -- Fast Pitch,0.0,347.0,0.0,5932.0
26096,2012/2013,TN,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
26097,2012/2013,TN,Soft Tennis,0.0,0.0,0.0,0.0
26098,2012/2013,TN,Surfing,0.0,0.0,0.0,0.0
26099,2012/2013,TN,Swimming & Diving,0.0,0.0,0.0,0.0
26100,2012/2013,TN,Synchronized Swimming,0.0,0.0,0.0,0.0
26101,2012/2013,TN,Team Tennis,0.0,0.0,0.0,0.0
26102,2012/2013,TN,Tennis,260.0,268.0,2440.0,2799.0
26103,2012/2013,TN,Track and Field -- Indoor,0.0,0.0,0.0,0.0
26104,2012/2013,TN,Track and Field -- Outdoor,271.0,269.0,6697.0,5542.0
26105,2012/2013,TN,Volleyball,0.0,314.0,0.0,6171.0
26106,2012/2013,TN,Water Polo,0.0,0.0,0.0,0.0
26107,2012/2013,TN,Weight Lifting,0.0,0.0,0.0,0.0
26108,2012/2013,TN,Wrestling,172.0,0.0,4302.0,0.0
26109,2012/2013,TX,Adapted Basketball,0.0,0.0,0.0,0.0
26110,2012/2013,TX,Adapted Bowling,0.0,0.0,0.0,0.0
26111,2012/2013,TX,Adapted Floor Hockey,0.0,0.0,0.0,0.0
26112,2012/2013,TX,Adapted Soccer,0.0,0.0,0.0,0.0
26113,2012/2013,TX,Adapted Softball,0.0,0.0,0.0,0.0
26114,2012/2013,TX,Adapted Track,0.0,0.0,0.0,0.0
26115,2012/2013,TX,Air Riflery,0.0,0.0,0.0,0.0
26116,2012/2013,TX,Archery,0.0,0.0,0.0,0.0
26117,2012/2013,TX,Badminton,0.0,0.0,0.0,0.0
26118,2012/2013,TX,Baseball,1131.0,0.0,45621.0,276.0
26119,2012/2013,TX,Basketball,1311.0,1303.0,72200.0,69304.0
26120,2012/2013,TX,Bowling,0.0,0.0,0.0,0.0
26121,2012/2013,TX,Competitive Spirit Squad,0.0,0.0,0.0,0.0
26122,2012/2013,TX,Crew,0.0,0.0,0.0,0.0
26123,2012/2013,TX,Cross Country,1270.0,1276.0,23882.0,27689.0
26124,2012/2013,TX,DANCE,0.0,0.0,0.0,0.0
26125,2012/2013,TX,Dance/Drill,0.0,0.0,0.0,0.0
26126,2012/2013,TX,"Dance Team, High Kick",0.0,0.0,0.0,0.0
26127,2012/2013,TX,"Dance Team, Jazz",0.0,0.0,0.0,0.0
26128,2012/2013,TX,Decathlon,0.0,0.0,0.0,0.0
26129,2012/2013,TX,Drill Team,0.0,0.0,0.0,0.0
26130,2012/2013,TX,Equestrian,0.0,0.0,0.0,0.0
26131,2012/2013,TX,Fencing,0.0,0.0,0.0,0.0
26132,2012/2013,TX,Field Hockey,0.0,0.0,0.0,0.0
26133,2012/2013,TX,Flag Football,0.0,0.0,0.0,0.0
26134,2012/2013,TX,Football -- 11-Player,1061.0,0.0,165359.0,196.0
26135,2012/2013,TX,Football -- 6-player,139.0,0.0,3245.0,0.0
26136,2012/2013,TX,Football -- 8-player,0.0,0.0,0.0,0.0
26137,2012/2013,TX,Football -- 9-player,0.0,0.0,0.0,0.0
26138,2012/2013,TX,Golf,1193.0,1187.0,12451.0,7683.0
26139,2012/2013,TX,Gymnastics,0.0,0.0,0.0,0.0
26140,2012/2013,TX,Heptathlon,0.0,0.0,0.0,0.0
26141,2012/2013,TX,Ice Hockey,0.0,0.0,0.0,0.0
26142,2012/2013,TX,Judo,0.0,0.0,0.0,0.0
26143,2012/2013,TX,Kayaking,0.0,0.0,0.0,0.0
26144,2012/2013,TX,Lacrosse,0.0,0.0,0.0,0.0
26145,2012/2013,TX,Mixed 6-Coed Volleyball,0.0,0.0,0.0,0.0
26146,2012/2013,TX,Mt. Biking,0.0,0.0,0.0,0.0
26147,2012/2013,TX,Native Youth Olympics,0.0,0.0,0.0,0.0
26148,2012/2013,TX,None,0.0,0.0,0.0,0.0
26149,2012/2013,TX,Outrigger Canoe Paddling LL,0.0,0.0,0.0,0.0
26150,2012/2013,TX,Pentathlon,0.0,0.0,0.0,0.0
26151,2012/2013,TX,Riflery,0.0,0.0,0.0,0.0
26152,2012/2013,TX,Rodeo,0.0,0.0,0.0,0.0
26153,2012/2013,TX,RUGBY,0.0,0.0,0.0,0.0
26154,2012/2013,TX,Rythmic Gymnastics,0.0,0.0,0.0,0.0
26155,2012/2013,TX,sailing,0.0,0.0,0.0,0.0
26156,2012/2013,TX,Skiing -- Alpine,0.0,0.0,0.0,0.0
26157,2012/2013,TX,Skiing -- Cross Country,0.0,0.0,0.0,0.0
26158,2012/2013,TX,Snowboarding,0.0,0.0,0.0,0.0
26159,2012/2013,TX,Soccer,597.0,596.0,34063.0,30470.0
26160,2012/2013,TX,Softball -- Fast Pitch,0.0,1091.0,0.0,31424.0
26161,2012/2013,TX,Softball -- Slow Pitch,0.0,0.0,0.0,0.0
26162,2012/2013,TX,Soft Tennis,0.0,0.0,0.0,0.0
26163,2012/2013,TX,Surfing,0.0,0.0,0.0,0.0
26164,2012/2013,TX,Swimming & Diving,482.0,482.0,9001.0,8566.0
26165,2012/2013,TX,Synchronized Swimming,0.0,0.0,0.0,0.0
26166,2012/2013,TX,Team Tennis,476.0,476.0,14323.0,12641.0
